subject,predicate,object
Edgar_Degas,type,owl#Thing
Edgar_Degas,type,Person
Edgar_Degas,type,Person
Edgar_Degas,type,Person
Edgar_Degas,type,DUL.owl#NaturalPerson
Edgar_Degas,type,Q19088
Edgar_Degas,type,Q215627
Edgar_Degas,type,Q483501
Edgar_Degas,type,Q5
Edgar_Degas,type,Q729
Edgar_Degas,type,Animal
Edgar_Degas,type,Animal
Edgar_Degas,type,Artist
Edgar_Degas,type,Artist
Edgar_Degas,type,Artist
Edgar_Degas,type,Eukaryote
Edgar_Degas,type,Eukaryote
Edgar_Degas,type,Species
Edgar_Degas,type,Species
Edgar_Degas,type,Person
Edgar_Degas,type,Artist
Edgar_Degas,type,PersonWithOccupation
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,m.0g_lz
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,"Degas,%20Edgar"
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,41863744
Edgar_Degas,sameAs,118524291
Edgar_Degas,sameAs,Q46373
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,אדגר_דגה
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,エドガー・ドガ
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,"Дега,_Эдгар"
Edgar_Degas,sameAs,埃德加·德加
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Эдгар_Дэга
Edgar_Degas,sameAs,Εντγκάρ_Ντεγκά
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,에드가_드가
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,f12aed12-2a2c-47e4-9747-71d292fb82ff
Edgar_Degas,sameAs,p068855184
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,إدغار_ديغا
Edgar_Degas,sameAs,ادجار_ديجا
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edqar_Deqa
Edgar_Degas,sameAs,Эдгар_Дега
Edgar_Degas,sameAs,Едгар_Дега
Edgar_Degas,sameAs,এদ্‌গার_দ্যগা
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,ئێدگار_دیگا
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Эдгар_Дега
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,ادگار_دگا
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,एद्गर_देगास
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Էդգար_Դեգա
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,ედგარ_დეგა
Edgar_Degas,sameAs,ಎಡ್ಗರ್_ಡಗಾ
Edgar_Degas,sameAs,Эдгар_Дега
Edgar_Degas,sameAs,Edgarus_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgars_Degā
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Едгар_Дега
Edgar_Degas,sameAs,എഡ്ഗാർ_ഡെഗാ
Edgar_Degas,sameAs,एदगा_दगा
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Dega
Edgar_Degas,sameAs,แอดการ์_เดอกา
Edgar_Degas,sameAs,Едґар_Деґа
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,Edgar_Degas
Edgar_Degas,sameAs,4JFhs
Edgar_Degas,name,Edgar Degas
Edgar_Degas,label,Edgar Degas
Edgar_Degas,label,Edgar Degas
Edgar_Degas,label,إدغار ديغا
Edgar_Degas,label,Edgar Degas
Edgar_Degas,label,Εντγκάρ Ντεγκά
Edgar_Degas,label,Edgar Degas
Edgar_Degas,label,Edgar Degas
Edgar_Degas,label,Edgar Degas
Edgar_Degas,label,Edgar Degas
