subject,predicate,object
Natalia_Goncharova,type,owl#Thing
Natalia_Goncharova,type,Person
Natalia_Goncharova,type,Person
Natalia_Goncharova,type,Person
Natalia_Goncharova,type,DUL.owl#NaturalPerson
Natalia_Goncharova,type,Q19088
Natalia_Goncharova,type,Q215627
Natalia_Goncharova,type,Q483501
Natalia_Goncharova,type,Q5
Natalia_Goncharova,type,Q729
Natalia_Goncharova,type,Animal
Natalia_Goncharova,type,Animal
Natalia_Goncharova,type,Artist
Natalia_Goncharova,type,Artist
Natalia_Goncharova,type,Artist
Natalia_Goncharova,type,Eukaryote
Natalia_Goncharova,type,Eukaryote
Natalia_Goncharova,type,Species
Natalia_Goncharova,type,Species
Natalia_Goncharova,type,Person
Natalia_Goncharova,type,Artist
Natalia_Goncharova,sameAs,Natalia_Goncharov
Natalia_Goncharova,sameAs,295433813
Natalia_Goncharova,sameAs,99832469
Natalia_Goncharova,sameAs,m.05md7l
Natalia_Goncharova,sameAs,118933159
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,Q232391
Natalia_Goncharova,sameAs,Natalija_Sergejewna_Gontscharowa
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,Natal'ja_Sergeevna_Gončarova
Natalia_Goncharova,sameAs,Natalja_Gontsjarova
Natalia_Goncharova,sameAs,Natalija_Gonczarowa
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,Nathalie_Gontcharova
Natalia_Goncharova,sameAs,Natalja_Szergejevna_Goncsarova
Natalia_Goncharova,sameAs,ナタリア・ゴンチャロワ_(画家)
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,"Гончарова,_Наталья_Сергеевна"
Natalia_Goncharova,sameAs,纳塔莉亚·冈察洛娃
Natalia_Goncharova,sameAs,Natalja_Gontjarova
Natalia_Goncharova,sameAs,Наталля_Сяргееўна_Ганчарова
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,Natàlia_Gontxarova
Natalia_Goncharova,sameAs,172101387
Natalia_Goncharova,sameAs,f626386d-0643-4099-bbfa-f9d84eee4d82
Natalia_Goncharova,sameAs,p070890951
Natalia_Goncharova,sameAs,p073254436
Natalia_Goncharova,sameAs,ناتاليا_غونشاروفا
Natalia_Goncharova,sameAs,ناتاليا_جونشاروفا
Natalia_Goncharova,sameAs,Наталия_Гончарова_(художничка)
Natalia_Goncharova,sameAs,Natalia_Gončarovová
Natalia_Goncharova,sameAs,Гончарова_Наталия_Сергеевна
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,Natalja_Gonĉarova
Natalia_Goncharova,sameAs,Natalia_Sergeievna_Gontxarova
Natalia_Goncharova,sameAs,ناتالیا_گنچاروا
Natalia_Goncharova,sameAs,Natalja_Gontšarova
Natalia_Goncharova,sameAs,Natalja_Gontsjarova
Natalia_Goncharova,sameAs,Natalia_Goncharova
Natalia_Goncharova,sameAs,Natalija_Gončarova
Natalia_Goncharova,sameAs,Նատալյա_Գոնչարովա
