subject,predicate,object
Lajos_Vajda,type,owl#Thing
Lajos_Vajda,type,Person
Lajos_Vajda,type,Person
Lajos_Vajda,type,Person
Lajos_Vajda,type,DUL.owl#NaturalPerson
Lajos_Vajda,type,Q19088
Lajos_Vajda,type,Q215627
Lajos_Vajda,type,Q483501
Lajos_Vajda,type,Q5
Lajos_Vajda,type,Q729
Lajos_Vajda,type,Animal
Lajos_Vajda,type,Animal
Lajos_Vajda,type,Artist
Lajos_Vajda,type,Artist
Lajos_Vajda,type,Artist
Lajos_Vajda,type,Eukaryote
Lajos_Vajda,type,Eukaryote
Lajos_Vajda,type,Species
Lajos_Vajda,type,Species
Lajos_Vajda,type,Person
Lajos_Vajda,sameAs,Lajos_Vajda
Lajos_Vajda,sameAs,91803120
Lajos_Vajda,sameAs,m.0275sbp
Lajos_Vajda,sameAs,121200027
Lajos_Vajda,sameAs,Q258704
Lajos_Vajda,sameAs,Lajos_Vajda
Lajos_Vajda,sameAs,Lajos_Vajda
Lajos_Vajda,sameAs,לאיוש_ויידה
Lajos_Vajda,sameAs,Vajda_Lajos_(festő)
Lajos_Vajda,sameAs,ヴァイダ・ラヨシュ
Lajos_Vajda,sameAs,"Вайда,_Лайош"
Lajos_Vajda,sameAs,Lajos_Vajda
Lajos_Vajda,sameAs,p071388230
Lajos_Vajda,sameAs,Lajos_Vajda
Lajos_Vajda,sameAs,Lajos_Vajda_(pentristo)
Lajos_Vajda,sameAs,2S2AD
Lajos_Vajda,name,Lajos Vajda
Lajos_Vajda,label,Lajos Vajda
Lajos_Vajda,label,Lajos Vajda
Lajos_Vajda,label,Lajos Vajda
Lajos_Vajda,label,Lajos Vajda (pentristo)
Lajos_Vajda,label,Lajos Vajda
Lajos_Vajda,label,Lajos Vajda
Lajos_Vajda,label,ヴァイダ・ラヨシュ
Lajos_Vajda,label,"Вайда, Лайош"
Lajos_Vajda,deathPlace,Budakeszi
Lajos_Vajda,deathPlace,Budakeszi
Lajos_Vajda,birthPlace,Zalaegerszeg
Lajos_Vajda,birthPlace,Zalaegerszeg
