subject,predicate,object
Jacoba_van_Heemskerck,type,owl#Thing
Jacoba_van_Heemskerck,type,Person
Jacoba_van_Heemskerck,type,Person
Jacoba_van_Heemskerck,type,Person
Jacoba_van_Heemskerck,type,DUL.owl#NaturalPerson
Jacoba_van_Heemskerck,type,Q19088
Jacoba_van_Heemskerck,type,Q215627
Jacoba_van_Heemskerck,type,Q483501
Jacoba_van_Heemskerck,type,Q5
Jacoba_van_Heemskerck,type,Q729
Jacoba_van_Heemskerck,type,Animal
Jacoba_van_Heemskerck,type,Animal
Jacoba_van_Heemskerck,type,Artist
Jacoba_van_Heemskerck,type,Artist
Jacoba_van_Heemskerck,type,Artist
Jacoba_van_Heemskerck,type,Eukaryote
Jacoba_van_Heemskerck,type,Eukaryote
Jacoba_van_Heemskerck,type,Species
Jacoba_van_Heemskerck,type,Species
Jacoba_van_Heemskerck,type,Person
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,m.0t5fqjx
Jacoba_van_Heemskerck,sameAs,11854764X
Jacoba_van_Heemskerck,sameAs,26813215
Jacoba_van_Heemskerck,sameAs,Q440922
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,ヤコバ・ファン・ヘームスケルク
Jacoba_van_Heemskerck,sameAs,"Хемскерк,_Якоба_ван"
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,p068681941
Jacoba_van_Heemskerck,sameAs,جاكوبا_فان_هيمسكيرك
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,Jacoba_van_Heemskerck
Jacoba_van_Heemskerck,sameAs,45zgP
Jacoba_van_Heemskerck,name,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,ヤコバ・ファン・ヘームスケルク
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,Jacoba van Heemskerck
Jacoba_van_Heemskerck,label,"Хемскерк, Якоба ван"
Jacoba_van_Heemskerck,deathPlace,Domburg
Jacoba_van_Heemskerck,deathPlace,"Domburg, Netherlands."
Jacoba_van_Heemskerck,deathDate,1923-08-02
Jacoba_van_Heemskerck,birthPlace,The_Hague
Jacoba_van_Heemskerck,birthPlace,"The Hague, Netherlands"
Jacoba_van_Heemskerck,birthDate,1876-04-01
Jacoba_van_Heemskerck,subject,Category:1923_deaths
Jacoba_van_Heemskerck,subject,Category:20th-century_Dutch_painters
Jacoba_van_Heemskerck,subject,Category:1876_births
Jacoba_van_Heemskerck,subject,Category:Painters_from_The_Hague
Jacoba_van_Heemskerck,subject,Category:Dutch_glass_artists
Jacoba_van_Heemskerck,subject,Category:20th-century_Dutch_women_painters
Jacoba_van_Heemskerck,subject,Category:Women_glass_artists
Jacoba_van_Heemskerck,subject,Category:Deaths_from_arteriosclerosis
Jacoba_van_Heemskerck,subject,Category:Jonkvrouws_of_the_Netherlands
Jacoba_van_Heemskerck,subject,Category:Artists_in_the_Degenerate_Art_exhibition
Jacoba_van_Heemskerck,wikiPageWikiLink,Royal_Netherlands_Navy
Jacoba_van_Heemskerck,wikiPageWikiLink,Ferdinand_Hart_Nibbrig
Jacoba_van_Heemskerck,wikiPageWikiLink,Cubism
Jacoba_van_Heemskerck,wikiPageWikiLink,The_Hague
Jacoba_van_Heemskerck,wikiPageWikiLink,Abstract_art
Jacoba_van_Heemskerck,wikiPageWikiLink,Modern_art
Jacoba_van_Heemskerck,wikiPageWikiLink,National_Gallery_of_Art
Jacoba_van_Heemskerck,wikiPageWikiLink,Domburg
Jacoba_van_Heemskerck,wikiPageWikiLink,Jacob_Eduard_van_Heemskerck_van_Beest
Jacoba_van_Heemskerck,wikiPageWikiLink,"Royal_Academy_of_Art,_The_Hague"
Jacoba_van_Heemskerck,wikiPageWikiLink,Anthroposophy
Jacoba_van_Heemskerck,wikiPageWikiLink,Erster_Deutscher_Herbstsalon
Jacoba_van_Heemskerck,wikiPageWikiLink,Stained_glass
Jacoba_van_Heemskerck,wikiPageWikiLink,Jan_Toorop
Jacoba_van_Heemskerck,wikiPageWikiLink,Eugène_Carrière
Jacoba_van_Heemskerck,wikiPageWikiLink,Der_Sturm
Jacoba_van_Heemskerck,wikiPageWikiLink,Herwarth_Walden
Jacoba_van_Heemskerck,wikiPageWikiLink,Marie_Tak_van_Poortvliet
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:1923_deaths
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:20th-century_Dutch_painters
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:1876_births
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:Dutch_women_painters
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:Dutch_glass_artists
Jacoba_van_Heemskerck,wikiPageWikiLink,Ruth_Cole_Kainen
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:20th-century_Dutch_women_artists
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:Women_glass_artists
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:Deaths_from_arteriosclerosis
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:Artists_from_The_Hague
Jacoba_van_Heemskerck,wikiPageWikiLink,Category:Jonkvrouws_of_the_Netherlands
Jacoba_van_Heemskerck,wikiPageWikiLink,Gemeentemuseum_Den_Haag
Jacoba_van_Heemskerck,wikiPageWikiLink,Angina_pectoris
Jacoba_van_Heemskerck,wikiPageWikiLink,Jonkvrouw
Jacoba_van_Heemskerck,wikiPageWikiLink,Theosophist
Jacoba_van_Heemskerck,wikiPageWikiLink,Piet_Mondriaan
Jacoba_van_Heemskerck,wikiPageWikiLink,Still-life
Jacoba_van_Heemskerck,wikiPageWikiLink,"File:Jacoba_van_Heemskerck_van_Beest,_Landscape_with_a_Sun,_c._1915,_NGA_153662.jpg"
Jacoba_van_Heemskerck,wikiPageExternalLink,jacoba-van-heemskerck
Jacoba_van_Heemskerck,wikiPageExternalLink,jacoba-van-heemskerck
Jacoba_van_Heemskerck,wikiPageExternalLink,artist_id-36816.html
Jacoba_van_Heemskerck,wikiPageExternalLink,artist-info.35309.html
Jacoba_van_Heemskerck,wikiPageExternalLink,36850
Jacoba_van_Heemskerck,wikiPageExternalLink,past-auction-results
Jacoba_van_Heemskerck,description,pintor Hulandes
Jacoba_van_Heemskerck,description,ওলন্দাজ চিত্রশিল্পী
Jacoba_van_Heemskerck,description,نقاش هلندی
Jacoba_van_Heemskerck,description,margolari nederlandarra
Jacoba_van_Heemskerck,description,pintora neerlandesa
Jacoba_van_Heemskerck,description,ציירת הולנדית
Jacoba_van_Heemskerck,description,رسامة هولندية
Jacoba_van_Heemskerck,description,Dutch painter (1876-1923)
Jacoba_van_Heemskerck,description,Hollandi maalikunstnik (1876-1923)
Jacoba_van_Heemskerck,description,Nederlands kunstschilder (1876-1923)
Jacoba_van_Heemskerck,description,holland festő (1876-1923)
Jacoba_van_Heemskerck,description,nederländsk målare (1876-1923)
Jacoba_van_Heemskerck,description,niederländische Malerin (1876-1923)
Jacoba_van_Heemskerck,description,peintre néerlandais (1876-1923)
Jacoba_van_Heemskerck,description,pictoriță olandeză (1876-1923)
Jacoba_van_Heemskerck,description,piktore holandeze (1876-1923)
Jacoba_van_Heemskerck,description,pintora neerlandesa
Jacoba_van_Heemskerck,description,pintora neerlandesa (1876-1923)
Jacoba_van_Heemskerck,description,pintora neerlandesa (1876-1923)
Jacoba_van_Heemskerck,description,pintora neerlandesa (1876-1923)
Jacoba_van_Heemskerck,description,pittrice neerlandese
