subject,predicate,object
Nathaniel_Hone_the_Younger,type,owl#Thing
Nathaniel_Hone_the_Younger,type,Person
Nathaniel_Hone_the_Younger,type,Person
Nathaniel_Hone_the_Younger,type,Person
Nathaniel_Hone_the_Younger,type,DUL.owl#NaturalPerson
Nathaniel_Hone_the_Younger,type,Q19088
Nathaniel_Hone_the_Younger,type,Q215627
Nathaniel_Hone_the_Younger,type,Q483501
Nathaniel_Hone_the_Younger,type,Q5
Nathaniel_Hone_the_Younger,type,Q729
Nathaniel_Hone_the_Younger,type,Animal
Nathaniel_Hone_the_Younger,type,Animal
Nathaniel_Hone_the_Younger,type,Artist
Nathaniel_Hone_the_Younger,type,Artist
Nathaniel_Hone_the_Younger,type,Artist
Nathaniel_Hone_the_Younger,type,Eukaryote
Nathaniel_Hone_the_Younger,type,Eukaryote
Nathaniel_Hone_the_Younger,type,Species
Nathaniel_Hone_the_Younger,type,Species
Nathaniel_Hone_the_Younger,type,Person
Nathaniel_Hone_the_Younger,sameAs,m.08v2z8
Nathaniel_Hone_the_Younger,sameAs,52489273
Nathaniel_Hone_the_Younger,sameAs,Nathaniel_Hone_the_Younger
Nathaniel_Hone_the_Younger,sameAs,Q6969684
Nathaniel_Hone_the_Younger,sameAs,118979760
Nathaniel_Hone_the_Younger,sameAs,4sTz8
Nathaniel_Hone_the_Younger,name,"Nathaniel Hone, the Younger"
Nathaniel_Hone_the_Younger,label,Nathaniel Hone the Younger
Nathaniel_Hone_the_Younger,deathDate,1917-10-14
Nathaniel_Hone_the_Younger,birthDate,1831-10-26
Nathaniel_Hone_the_Younger,subject,Category:1917_deaths
Nathaniel_Hone_the_Younger,subject,Category:19th-century_Irish_painters
Nathaniel_Hone_the_Younger,subject,Category:20th-century_Irish_painters
Nathaniel_Hone_the_Younger,subject,Category:1831_births
Nathaniel_Hone_the_Younger,subject,Category:Orientalist_painters
Nathaniel_Hone_the_Younger,subject,Category:Irish_people_of_Dutch_descent
Nathaniel_Hone_the_Younger,subject,Category:20th-century_Irish_male_artists
Nathaniel_Hone_the_Younger,subject,"Category:Burials_at_St._Andrew's_Church,_Graveyard,_Malahide"
Nathaniel_Hone_the_Younger,subject,Category:Irish_male_painters
Nathaniel_Hone_the_Younger,subject,Category:19th-century_Irish_male_artists
Nathaniel_Hone_the_Younger,subject,Category:Artists_from_County_Dublin
Nathaniel_Hone_the_Younger,subject,Category:Hone_family
Nathaniel_Hone_the_Younger,wikiPageWikiLink,List_of_Orientalist_artists
Nathaniel_Hone_the_Younger,wikiPageWikiLink,Ireland
Nathaniel_Hone_the_Younger,wikiPageWikiLink,Orientalism
Nathaniel_Hone_the_Younger,wikiPageWikiLink,Trinity_College_Dublin
Nathaniel_Hone_the_Younger,wikiPageWikiLink,Gustave_Courbet
