subject,predicate,object
Richard_Anuszkiewicz,type,owl#Thing
Richard_Anuszkiewicz,type,Person
Richard_Anuszkiewicz,type,Person
Richard_Anuszkiewicz,type,Person
Richard_Anuszkiewicz,type,DUL.owl#NaturalPerson
Richard_Anuszkiewicz,type,Q19088
Richard_Anuszkiewicz,type,Q215627
Richard_Anuszkiewicz,type,Q483501
Richard_Anuszkiewicz,type,Q5
Richard_Anuszkiewicz,type,Q729
Richard_Anuszkiewicz,type,Animal
Richard_Anuszkiewicz,type,Animal
Richard_Anuszkiewicz,type,Artist
Richard_Anuszkiewicz,type,Artist
Richard_Anuszkiewicz,type,Artist
Richard_Anuszkiewicz,type,Eukaryote
Richard_Anuszkiewicz,type,Eukaryote
Richard_Anuszkiewicz,type,Species
Richard_Anuszkiewicz,type,Species
Richard_Anuszkiewicz,type,Person
Richard_Anuszkiewicz,sameAs,119436159
Richard_Anuszkiewicz,sameAs,m.0300yj
Richard_Anuszkiewicz,sameAs,52258048
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Q558505
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,"Анушкевич,_Ричард"
Richard_Anuszkiewicz,sameAs,阿納基威治
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Рычард_Анушкевіч
Richard_Anuszkiewicz,sameAs,p141447001
Richard_Anuszkiewicz,sameAs,ريتشارد_انوسزكيويكز
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,რიჩარდ_ანუსკევიჩი
Richard_Anuszkiewicz,sameAs,Richard_Anuszkiewicz
Richard_Anuszkiewicz,sameAs,Ричард_Анусзкиевич
Richard_Anuszkiewicz,sameAs,4kNze
Richard_Anuszkiewicz,name,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,Richard Anuszkiewicz
Richard_Anuszkiewicz,label,"Анушкевич, Ричард"
Richard_Anuszkiewicz,label,阿納基威治
Richard_Anuszkiewicz,accessdate,September 2016
Richard_Anuszkiewicz,deathDate,2020-05-19
Richard_Anuszkiewicz,birthPlace,"Erie,_Pennsylvania"
Richard_Anuszkiewicz,birthPlace,"Erie, Pennsylvania"
Richard_Anuszkiewicz,birthDate,1930-05-23
Richard_Anuszkiewicz,subject,Category:Op_art
Richard_Anuszkiewicz,subject,Category:Sculptors_from_Pennsylvania
Richard_Anuszkiewicz,subject,Category:American_abstract_artists
Richard_Anuszkiewicz,subject,Category:American_printmakers
Richard_Anuszkiewicz,subject,Category:2020_deaths
Richard_Anuszkiewicz,subject,Category:1930_births
Richard_Anuszkiewicz,subject,Category:20th-century_American_sculptors
Richard_Anuszkiewicz,subject,Category:American_male_sculptors
Richard_Anuszkiewicz,subject,Category:Cleveland_School_of_Art_alumni
Richard_Anuszkiewicz,subject,Category:Cleveland_Institute_of_Art_alumni
Richard_Anuszkiewicz,subject,Category:Yale_School_of_Art_alumni
Richard_Anuszkiewicz,subject,Category:American_male_painters
Richard_Anuszkiewicz,subject,Category:American_contemporary_sculptors
Richard_Anuszkiewicz,subject,Category:20th-century_American_male_artists
Richard_Anuszkiewicz,subject,Category:21st-century_American_male_artists
Richard_Anuszkiewicz,subject,Category:20th-century_American_painters
Richard_Anuszkiewicz,subject,Category:21st-century_American_painters
Richard_Anuszkiewicz,subject,"Category:Artists_from_Erie,_Pennsylvania"
Richard_Anuszkiewicz,wikiPageWikiLink,Brooklyn_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,Museum_of_Contemporary_Art_Jacksonville
Richard_Anuszkiewicz,wikiPageWikiLink,New_Hampshire
Richard_Anuszkiewicz,wikiPageWikiLink,Ohio
Richard_Anuszkiewicz,wikiPageWikiLink,Pittsburgh
Richard_Anuszkiewicz,wikiPageWikiLink,Detroit_Institute_of_Arts
Richard_Anuszkiewicz,wikiPageWikiLink,Documenta
Richard_Anuszkiewicz,wikiPageWikiLink,Category:Op_art
Richard_Anuszkiewicz,wikiPageWikiLink,Brooklyn
Richard_Anuszkiewicz,wikiPageWikiLink,Cleveland
Richard_Anuszkiewicz,wikiPageWikiLink,"Columbus,_Ohio"
Richard_Anuszkiewicz,wikiPageWikiLink,Geometry
Richard_Anuszkiewicz,wikiPageWikiLink,"Huntington,_New_York"
Richard_Anuszkiewicz,wikiPageWikiLink,"Jacksonville,_Florida"
Richard_Anuszkiewicz,wikiPageWikiLink,"New_Haven,_Connecticut"
Richard_Anuszkiewicz,wikiPageWikiLink,Painting
Richard_Anuszkiewicz,wikiPageWikiLink,Printmaking
Richard_Anuszkiewicz,wikiPageWikiLink,Sculpture
Richard_Anuszkiewicz,wikiPageWikiLink,Solomon_R._Guggenheim_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,The_New_York_Times
Richard_Anuszkiewicz,wikiPageWikiLink,Honolulu_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Cleveland_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Flint_Institute_of_Arts
Richard_Anuszkiewicz,wikiPageWikiLink,"Allentown,_Pennsylvania"
Richard_Anuszkiewicz,wikiPageWikiLink,"Canton,_Ohio"
Richard_Anuszkiewicz,wikiPageWikiLink,"Sarasota,_Florida"
Richard_Anuszkiewicz,wikiPageWikiLink,"Tampa,_Florida"
Richard_Anuszkiewicz,wikiPageWikiLink,"Youngstown,_Ohio"
Richard_Anuszkiewicz,wikiPageWikiLink,"Hanover,_New_Hampshire"
Richard_Anuszkiewicz,wikiPageWikiLink,Museum_of_Modern_Art
Richard_Anuszkiewicz,wikiPageWikiLink,"Williamstown,_Massachusetts"
Richard_Anuszkiewicz,wikiPageWikiLink,Akron_Art_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,"Kent,_Ohio"
Richard_Anuszkiewicz,wikiPageWikiLink,Bridget_Riley
Richard_Anuszkiewicz,wikiPageWikiLink,Carnegie_Museums_of_Pittsburgh
Richard_Anuszkiewicz,wikiPageWikiLink,Allentown_Art_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,Butler_Institute_of_American_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Joseph_Plavcan
Richard_Anuszkiewicz,wikiPageWikiLink,Tampa_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Fogg_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,Art_Institute_of_Chicago
Richard_Anuszkiewicz,wikiPageWikiLink,Metropolitan_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,National_Academy_of_Design
Richard_Anuszkiewicz,wikiPageWikiLink,Philadelphia_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Boca_Raton_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Holland_Cotter
Richard_Anuszkiewicz,wikiPageWikiLink,Life_(magazine)
Richard_Anuszkiewicz,wikiPageWikiLink,Venice_Biennale
Richard_Anuszkiewicz,wikiPageWikiLink,Victor_Vasarely
Richard_Anuszkiewicz,wikiPageWikiLink,Empire_State_Plaza
Richard_Anuszkiewicz,wikiPageWikiLink,Cleveland_Institute_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Josef_Albers
Richard_Anuszkiewicz,wikiPageWikiLink,Blanton_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Denver_Art_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,Category:Sculptors_from_Pennsylvania
Richard_Anuszkiewicz,wikiPageWikiLink,Kent_State_University
Richard_Anuszkiewicz,wikiPageWikiLink,Columbus_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Category:American_abstract_artists
Richard_Anuszkiewicz,wikiPageWikiLink,Category:American_printmakers
Richard_Anuszkiewicz,wikiPageWikiLink,Category:2020_deaths
Richard_Anuszkiewicz,wikiPageWikiLink,David_Madden_(Jeopardy!_contestant)
Richard_Anuszkiewicz,wikiPageWikiLink,Carnegie_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Heckscher_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Florence_Biennale
Richard_Anuszkiewicz,wikiPageWikiLink,Hokkaido_Museum_of_Modern_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Clark_Art_Institute
Richard_Anuszkiewicz,wikiPageWikiLink,Wadsworth_Atheneum
Richard_Anuszkiewicz,wikiPageWikiLink,Category:1930_births
Richard_Anuszkiewicz,wikiPageWikiLink,Category:20th-century_American_sculptors
Richard_Anuszkiewicz,wikiPageWikiLink,Category:American_male_sculptors
Richard_Anuszkiewicz,wikiPageWikiLink,Category:Cleveland_School_of_Art_alumni
Richard_Anuszkiewicz,wikiPageWikiLink,Category:Contemporary_sculptors
Richard_Anuszkiewicz,wikiPageWikiLink,Category:Cleveland_Institute_of_Art_alumni
Richard_Anuszkiewicz,wikiPageWikiLink,Category:Yale_School_of_Art_alumni
Richard_Anuszkiewicz,wikiPageWikiLink,Category:American_male_painters
Richard_Anuszkiewicz,wikiPageWikiLink,Category:20th-century_American_male_artists
Richard_Anuszkiewicz,wikiPageWikiLink,Category:21st-century_American_male_artists
Richard_Anuszkiewicz,wikiPageWikiLink,Category:20th-century_American_painters
Richard_Anuszkiewicz,wikiPageWikiLink,Category:21st-century_American_painters
Richard_Anuszkiewicz,wikiPageWikiLink,"Category:Artists_from_Erie,_Pennsylvania"
Richard_Anuszkiewicz,wikiPageWikiLink,Indiana_University_Art_Museum
Richard_Anuszkiewicz,wikiPageWikiLink,"La_Jolla,_San_Diego,_California"
Richard_Anuszkiewicz,wikiPageWikiLink,Yale_University_School_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Whitney_Museum_of_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Andrew_Crispo
Richard_Anuszkiewicz,wikiPageWikiLink,Op_Art
Richard_Anuszkiewicz,wikiPageWikiLink,Albright-Knox_Art_Gallery
