subject,predicate,object
Larry_Poons,type,owl#Thing
Larry_Poons,type,Person
Larry_Poons,type,Person
Larry_Poons,type,Person
Larry_Poons,type,DUL.owl#NaturalPerson
Larry_Poons,type,Q19088
Larry_Poons,type,Q215627
Larry_Poons,type,Q483501
Larry_Poons,type,Q5
Larry_Poons,type,Q729
Larry_Poons,type,Animal
Larry_Poons,type,Animal
Larry_Poons,type,Artist
Larry_Poons,type,Artist
Larry_Poons,type,Artist
Larry_Poons,type,Eukaryote
Larry_Poons,type,Eukaryote
Larry_Poons,type,Species
Larry_Poons,type,Species
Larry_Poons,type,Person
Larry_Poons,sameAs,Larry_Poons
Larry_Poons,sameAs,m.03ydzj4
Larry_Poons,sameAs,95803983
Larry_Poons,sameAs,119402564
Larry_Poons,sameAs,Q327862
Larry_Poons,sameAs,Larry_Poons
Larry_Poons,sameAs,"Пунс,_Ларри"
Larry_Poons,sameAs,Larry_Poons
Larry_Poons,sameAs,Larry_Poons
Larry_Poons,sameAs,32Phw
Larry_Poons,name,Larry Poons
Larry_Poons,label,Larry Poons
Larry_Poons,label,Larry Poons
Larry_Poons,label,Larry Poons
Larry_Poons,label,"Пунс, Ларри"
Larry_Poons,birthPlace,Tokyo
Larry_Poons,birthPlace,Tokyo
Larry_Poons,birthDate,1937-10-01
Larry_Poons,subject,Category:Living_people
Larry_Poons,subject,Category:American_motorcycle_racers
Larry_Poons,subject,Category:Art_Students_League_of_New_York_faculty
Larry_Poons,subject,Category:1937_births
Larry_Poons,subject,Category:20th-century_American_printmakers
Larry_Poons,subject,Category:American_male_painters
Larry_Poons,subject,Category:20th-century_American_male_artists
Larry_Poons,subject,Category:21st-century_American_male_artists
Larry_Poons,subject,Category:Artists_from_Manhattan
Larry_Poons,subject,Category:American_abstract_painters
Larry_Poons,subject,Category:20th-century_American_painters
Larry_Poons,subject,Category:21st-century_American_painters
Larry_Poons,subject,Category:Painters_from_New_York_City
Larry_Poons,wikiPageWikiLink,Emile_de_Antonio
Larry_Poons,wikiPageWikiLink,Hollis_Frampton
Larry_Poons,wikiPageWikiLink,Category:Living_people
Larry_Poons,wikiPageWikiLink,Leo_Castelli
Larry_Poons,wikiPageWikiLink,Roberta_Smith
Larry_Poons,wikiPageWikiLink,Category:People_from_Manhattan
Larry_Poons,wikiPageWikiLink,Andy_Warhol
Larry_Poons,wikiPageWikiLink,Art_Students_League_of_New_York
Larry_Poons,wikiPageWikiLink,Conceptual_art
Larry_Poons,wikiPageWikiLink,Noise_music
Larry_Poons,wikiPageWikiLink,Op_art
Larry_Poons,wikiPageWikiLink,Tate
Larry_Poons,wikiPageWikiLink,Cleveland_Museum_of_Art
Larry_Poons,wikiPageWikiLink,Category:Abstract_painters
Larry_Poons,wikiPageWikiLink,Avant-garde
Larry_Poons,wikiPageWikiLink,Abstract_art
Larry_Poons,wikiPageWikiLink,Museum_of_Modern_Art
