subject,predicate,object
A._Y._Jackson,type,owl#Thing
A._Y._Jackson,type,Person
A._Y._Jackson,type,Person
A._Y._Jackson,type,Person
A._Y._Jackson,type,DUL.owl#NaturalPerson
A._Y._Jackson,type,Q19088
A._Y._Jackson,type,Q215627
A._Y._Jackson,type,Q483501
A._Y._Jackson,type,Q5
A._Y._Jackson,type,Q729
A._Y._Jackson,type,Animal
A._Y._Jackson,type,Animal
A._Y._Jackson,type,Artist
A._Y._Jackson,type,Artist
A._Y._Jackson,type,Artist
A._Y._Jackson,type,Eukaryote
A._Y._Jackson,type,Eukaryote
A._Y._Jackson,type,Species
A._Y._Jackson,type,Species
A._Y._Jackson,type,Person
A._Y._Jackson,type,Artist
A._Y._Jackson,sameAs,m.03h204
A._Y._Jackson,sameAs,47561937
A._Y._Jackson,sameAs,118992449
A._Y._Jackson,sameAs,A._Y._Jackson
A._Y._Jackson,sameAs,Q3499926
A._Y._Jackson,sameAs,A._Y._Jackson
A._Y._Jackson,sameAs,A.Y._Jackson
A._Y._Jackson,sameAs,A._Y._Jackson
A._Y._Jackson,sameAs,אלכסנדר_יאנג_ג'קסון
A._Y._Jackson,sameAs,A・Y・ジャクソン
A._Y._Jackson,sameAs,A._Y._Jackson
A._Y._Jackson,sameAs,"Джексон,_Александер"
A._Y._Jackson,sameAs,p29114294X
A._Y._Jackson,sameAs,ألكسندر_يونغ_جاكسون
A._Y._Jackson,sameAs,الكسندر_يونج_جاكسون
A._Y._Jackson,sameAs,A._Y._Jackson
A._Y._Jackson,sameAs,Ալեքսանդր_Ջեքսոն
A._Y._Jackson,sameAs,Alexander_Young_Jackson
A._Y._Jackson,sameAs,3EPcP
A._Y._Jackson,name,A. Y. Jackson
A._Y._Jackson,label,A. Y. Jackson
A._Y._Jackson,label,ألكسندر يونغ جاكسون
A._Y._Jackson,label,A. Y. Jackson
A._Y._Jackson,label,A. Y. Jackson
A._Y._Jackson,label,A・Y・ジャクソン
A._Y._Jackson,label,A. Y. Jackson
A._Y._Jackson,label,A.Y. Jackson
A._Y._Jackson,label,"Джексон, Александер"
A._Y._Jackson,deathPlace,Kleinburg
A._Y._Jackson,deathPlace,"Kleinburg, Ontario, Canada"
A._Y._Jackson,deathDate,1974-04-05
A._Y._Jackson,birthPlace,Montreal
A._Y._Jackson,birthPlace,"Montreal, Quebec, Canada"
A._Y._Jackson,birthDate,1882-10-03
A._Y._Jackson,subject,Category:1974_deaths
A._Y._Jackson,subject,Category:Members_of_the_Royal_Canadian_Academy_of_Arts
A._Y._Jackson,subject,Category:Canadian_Impressionist_painters
A._Y._Jackson,subject,Category:Persons_of_National_Historic_Significance_(Canada)
A._Y._Jackson,subject,Category:1882_births
A._Y._Jackson,subject,Category:Canadian_landscape_painters
A._Y._Jackson,subject,Category:Companions_of_the_Order_of_Canada
A._Y._Jackson,subject,Category:20th-century_Canadian_painters
A._Y._Jackson,subject,Category:Canadian_Companions_of_the_Order_of_St_Michael_and_St_George
A._Y._Jackson,subject,Category:Anglophone_Quebec_people
A._Y._Jackson,subject,Category:Fellows_of_the_Royal_Canadian_Geographical_Society
A._Y._Jackson,subject,Category:School_of_the_Art_Institute_of_Chicago_alumni
A._Y._Jackson,subject,Category:World_War_I_artists
A._Y._Jackson,subject,Category:Canadian_male_painters
A._Y._Jackson,subject,Category:Group_of_Seven_(artists)
A._Y._Jackson,subject,Category:Painters_from_Montreal
A._Y._Jackson,subject,Category:Canadian_Post-impressionist_painters
A._Y._Jackson,subject,Category:History_of_art_in_Canada
A._Y._Jackson,subject,Category:20th-century_Canadian_war_artists
A._Y._Jackson,subject,Category:Académie_Julian_alumni
A._Y._Jackson,wikiPageWikiLink,En_plein_air
A._Y._Jackson,wikiPageWikiLink,Mural
A._Y._Jackson,wikiPageWikiLink,War_artist
A._Y._Jackson,wikiPageWikiLink,Arthur_Lismer
A._Y._Jackson,wikiPageWikiLink,National_Gallery_of_Canada
A._Y._Jackson,wikiPageWikiLink,Canadian_Group_of_Painters
A._Y._Jackson,wikiPageWikiLink,Killarney_Provincial_Park
A._Y._Jackson,wikiPageWikiLink,Chicago
A._Y._Jackson,wikiPageWikiLink,Europe
A._Y._Jackson,wikiPageWikiLink,France
A._Y._Jackson,wikiPageWikiLink,Montreal
A._Y._Jackson,wikiPageWikiLink,Ottawa
A._Y._Jackson,wikiPageWikiLink,Quebec
A._Y._Jackson,wikiPageWikiLink,Radium
A._Y._Jackson,wikiPageWikiLink,Toronto
A._Y._Jackson,wikiPageWikiLink,World_War_I
A._Y._Jackson,wikiPageWikiLink,Georgian_Bay
A._Y._Jackson,wikiPageWikiLink,Impressionism
A._Y._Jackson,wikiPageWikiLink,Mining
A._Y._Jackson,wikiPageWikiLink,Manotick
A._Y._Jackson,wikiPageWikiLink,Military_art
A._Y._Jackson,wikiPageWikiLink,Lithograph
A._Y._Jackson,wikiPageWikiLink,Category:1974_deaths
A._Y._Jackson,wikiPageWikiLink,Order_of_St_Michael_and_St_George
A._Y._Jackson,wikiPageWikiLink,Gilbert_LaBine
A._Y._Jackson,wikiPageWikiLink,Ralph_Wallace_Burton
A._Y._Jackson,wikiPageWikiLink,Art_Institute_of_Chicago
A._Y._Jackson,wikiPageWikiLink,Order_of_Canada
A._Y._Jackson,wikiPageWikiLink,Art_Gallery_of_Ontario
A._Y._Jackson,wikiPageWikiLink,Beaver_Hall_Group
A._Y._Jackson,wikiPageWikiLink,Académie_Julian
A._Y._Jackson,wikiPageWikiLink,Canadian_Pacific_Railway
A._Y._Jackson,wikiPageWikiLink,Greater_Sudbury
A._Y._Jackson,wikiPageWikiLink,Kleinburg
A._Y._Jackson,wikiPageWikiLink,Canadian_War_Museum
A._Y._Jackson,wikiPageWikiLink,Lawren_Harris
A._Y._Jackson,wikiPageWikiLink,Anne_Savage_(artist)
A._Y._Jackson,wikiPageWikiLink,A._Y._Jackson_Secondary_School_(Ottawa)
A._Y._Jackson,wikiPageWikiLink,Studio_Building_(Toronto)
A._Y._Jackson,wikiPageWikiLink,A._J._Casson
A._Y._Jackson,wikiPageWikiLink,Ontario_Highway_144
A._Y._Jackson,wikiPageWikiLink,Étaples_art_colony
A._Y._Jackson,wikiPageWikiLink,Trout_Lake_(Ontario)
A._Y._Jackson,wikiPageWikiLink,Tom_Thomson
A._Y._Jackson,wikiPageWikiLink,Kokanee_Glacier_Provincial_Park
A._Y._Jackson,wikiPageWikiLink,Arthur_Baker-Clack
A._Y._Jackson,wikiPageWikiLink,McMichael_Canadian_Art_Collection
A._Y._Jackson,wikiPageWikiLink,Ontario_Society_of_Artists
A._Y._Jackson,wikiPageWikiLink,M._Bernard_Loates
A._Y._Jackson,wikiPageWikiLink,Kathleen_Morris
A._Y._Jackson,wikiPageWikiLink,Randolph_Hewton
A._Y._Jackson,wikiPageWikiLink,Sarah_Robertson_(painter)
A._Y._Jackson,wikiPageWikiLink,Group_of_Seven_(artists)
A._Y._Jackson,wikiPageWikiLink,Franklin_Carmichael
A._Y._Jackson,wikiPageWikiLink,Canadian_official_war_artists
A._Y._Jackson,wikiPageWikiLink,Canadian_war_memorials
A._Y._Jackson,wikiPageWikiLink,Artist-in-residence
A._Y._Jackson,wikiPageWikiLink,Jean-Paul_Laurens
A._Y._Jackson,wikiPageWikiLink,J._E._H._MacDonald
A._Y._Jackson,wikiPageWikiLink,A._Y._Jackson_Secondary_School_(Toronto)
A._Y._Jackson,wikiPageWikiLink,Henry_George_Glyde
A._Y._Jackson,wikiPageWikiLink,North_Shore_(Lake_Superior)
A._Y._Jackson,wikiPageWikiLink,James_MacCallum
A._Y._Jackson,wikiPageWikiLink,Naomi_Jackson_Groves
A._Y._Jackson,wikiPageWikiLink,William_Finlayson_(Canadian_politician)
A._Y._Jackson,wikiPageWikiLink,Monument-National
A._Y._Jackson,wikiPageWikiLink,Retrospective
A._Y._Jackson,wikiPageWikiLink,Eric_Spencer_Macky
A._Y._Jackson,wikiPageWikiLink,Albert_H._Robinson
A._Y._Jackson,wikiPageWikiLink,Park_series
A._Y._Jackson,wikiPageWikiLink,Category:Members_of_the_Royal_Canadian_Academy_of_Arts
A._Y._Jackson,wikiPageWikiLink,Radium_Mine
A._Y._Jackson,wikiPageWikiLink,Category:Canadian_Impressionist_painters
A._Y._Jackson,wikiPageWikiLink,Category:Persons_of_National_Historic_Significance_(Canada)
A._Y._Jackson,wikiPageWikiLink,Category:1882_births
A._Y._Jackson,wikiPageWikiLink,Category:Canadian_landscape_painters
A._Y._Jackson,wikiPageWikiLink,Category:Companions_of_the_Order_of_Canada
A._Y._Jackson,wikiPageWikiLink,Category:20th-century_Canadian_painters
A._Y._Jackson,wikiPageWikiLink,Category:Canadian_Companions_of_the_Order_of_St_Michael_and_St_George
A._Y._Jackson,wikiPageWikiLink,Category:Artists_from_Montreal
A._Y._Jackson,wikiPageWikiLink,Category:Canadian_war_artists
A._Y._Jackson,wikiPageWikiLink,Category:Anglophone_Quebec_people
A._Y._Jackson,wikiPageWikiLink,Category:School_of_the_Art_Institute_of_Chicago_alumni
A._Y._Jackson,wikiPageWikiLink,Category:World_War_I_artists
A._Y._Jackson,wikiPageWikiLink,Category:Canadian_male_painters
A._Y._Jackson,wikiPageWikiLink,File:Red_Maple_(A._Y._Jackson).jpg
A._Y._Jackson,wikiPageWikiLink,Great_Canadian_Flag_Debate
A._Y._Jackson,wikiPageWikiLink,Category:Académie_Julian_alumni
A._Y._Jackson,wikiPageWikiLink,"Algoma_District,_Ontario"
A._Y._Jackson,wikiPageWikiLink,"Kleinburg,_Ontario"
A._Y._Jackson,wikiPageWikiLink,Canadian_Forces_Land_Force_Command
A._Y._Jackson,wikiPageWikiLink,Algonquin_Park
A._Y._Jackson,wikiPageWikiLink,Royal_Canadian_Academy
A._Y._Jackson,wikiPageWikiLink,Falconbridge_Ltd.
A._Y._Jackson,wikiPageWikiLink,Lord_Beaverbrook
