subject,predicate,object
Karl_Friedrich_Lessing,type,owl#Thing
Karl_Friedrich_Lessing,type,owl#Thing
Karl_Friedrich_Lessing,type,Person
Karl_Friedrich_Lessing,type,Person
Karl_Friedrich_Lessing,type,Person
Karl_Friedrich_Lessing,type,DUL.owl#NaturalPerson
Karl_Friedrich_Lessing,type,Q19088
Karl_Friedrich_Lessing,type,Q215627
Karl_Friedrich_Lessing,type,Q483501
Karl_Friedrich_Lessing,type,Q5
Karl_Friedrich_Lessing,type,Q729
Karl_Friedrich_Lessing,type,Animal
Karl_Friedrich_Lessing,type,Animal
Karl_Friedrich_Lessing,type,Artist
Karl_Friedrich_Lessing,type,Artist
Karl_Friedrich_Lessing,type,Eukaryote
Karl_Friedrich_Lessing,type,Eukaryote
Karl_Friedrich_Lessing,type,Species
Karl_Friedrich_Lessing,type,Species
Karl_Friedrich_Lessing,type,Person
Karl_Friedrich_Lessing,sameAs,m.0kszhd
Karl_Friedrich_Lessing,sameAs,37709786
Karl_Friedrich_Lessing,sameAs,118640496
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Q821537
Karl_Friedrich_Lessing,sameAs,Carl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Carl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,קרל_פרידריך_לסינג
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,カール・フリードリヒ・レッシング
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,"Лессинг,_Карл_Фридрих"
Karl_Friedrich_Lessing,sameAs,Carl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Карл_Фрыдрых_Лесінг
Karl_Friedrich_Lessing,sameAs,p070664447
Karl_Friedrich_Lessing,sameAs,كارل_فريدريك_ليسينج
Karl_Friedrich_Lessing,sameAs,كارل_فريدريك_ليسينج
Karl_Friedrich_Lessing,sameAs,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Carl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Carl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Carl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,Карл_Фридрих_Лесинг
Karl_Friedrich_Lessing,sameAs,4yTNe
Karl_Friedrich_Lessing,name,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,كارل فريدريك ليسينج
Karl_Friedrich_Lessing,label,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,Carl Friedrich Lessing
Karl_Friedrich_Lessing,label,Carl Friedrich Lessing
Karl_Friedrich_Lessing,label,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,カール・フリードリヒ・レッシング
Karl_Friedrich_Lessing,label,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,Karl Friedrich Lessing
Karl_Friedrich_Lessing,label,"Лессинг, Карл Фридрих"
Karl_Friedrich_Lessing,label,Carl Friedrich Lessing
Karl_Friedrich_Lessing,deathPlace,Karlsruhe
Karl_Friedrich_Lessing,deathPlace,German_Empire
Karl_Friedrich_Lessing,deathPlace,Karlsruhe
Karl_Friedrich_Lessing,deathPlace,German_Empire
Karl_Friedrich_Lessing,deathDate,1880-01-04
Karl_Friedrich_Lessing,birthPlace,Wrocław
Karl_Friedrich_Lessing,birthPlace,Kingdom_of_Prussia
Karl_Friedrich_Lessing,birthPlace,Wrocław
Karl_Friedrich_Lessing,birthPlace,Kingdom_of_Prussia
Karl_Friedrich_Lessing,birthDate,1808-02-15
Karl_Friedrich_Lessing,subject,Category:Düsseldorf_school_of_painting
Karl_Friedrich_Lessing,subject,Category:1808_births
Karl_Friedrich_Lessing,subject,Category:1880_deaths
Karl_Friedrich_Lessing,subject,Category:19th-century_German_painters
Karl_Friedrich_Lessing,subject,Category:Painters_from_the_Kingdom_of_Prussia
Karl_Friedrich_Lessing,subject,Category:Recipients_of_the_Pour_le_Mérite_(civil_class)
Karl_Friedrich_Lessing,subject,Category:German_male_painters
Karl_Friedrich_Lessing,subject,Category:Artists_from_Wrocław
Karl_Friedrich_Lessing,subject,Category:19th-century_painters_of_historical_subjects
Karl_Friedrich_Lessing,subject,Category:19th-century_German_male_artists
Karl_Friedrich_Lessing,subject,Category:Prussian_Academy_of_Arts_alumni
Karl_Friedrich_Lessing,subject,Category:Artists_from_the_Province_of_Silesia
Karl_Friedrich_Lessing,wikiPageWikiLink,Otto_Lessing_(sculptor)
Karl_Friedrich_Lessing,wikiPageWikiLink,Cologne
Karl_Friedrich_Lessing,wikiPageWikiLink,Düsseldorf
Karl_Friedrich_Lessing,wikiPageWikiLink,Friedrich_Theodor_Vischer
Karl_Friedrich_Lessing,wikiPageWikiLink,Karlsruhe
Karl_Friedrich_Lessing,wikiPageWikiLink,Wrocław
Karl_Friedrich_Lessing,wikiPageWikiLink,Fresco
Karl_Friedrich_Lessing,wikiPageWikiLink,Pour_le_Mérite
Karl_Friedrich_Lessing,wikiPageWikiLink,History_painting
Karl_Friedrich_Lessing,wikiPageWikiLink,Battle_of_Iconium_(1190)
Karl_Friedrich_Lessing,wikiPageWikiLink,Staatliche_Kunsthalle_Karlsruhe
Karl_Friedrich_Lessing,wikiPageWikiLink,Louise_Wüste
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:People_from_the_Province_of_Silesia
Karl_Friedrich_Lessing,wikiPageWikiLink,Botanist
Karl_Friedrich_Lessing,wikiPageWikiLink,Kunstakademie_Düsseldorf
Karl_Friedrich_Lessing,wikiPageWikiLink,Gotthold_Ephraim_Lessing
Karl_Friedrich_Lessing,wikiPageWikiLink,Bauakademie
Karl_Friedrich_Lessing,wikiPageWikiLink,Caspar_David_Friedrich
Karl_Friedrich_Lessing,wikiPageWikiLink,Frederick_Barbarossa
Karl_Friedrich_Lessing,wikiPageWikiLink,Hermitage_Museum
Karl_Friedrich_Lessing,wikiPageWikiLink,Prussian_Academy_of_Arts
Karl_Friedrich_Lessing,wikiPageWikiLink,Hussites
Karl_Friedrich_Lessing,wikiPageWikiLink,Alwine_Schroedter
Karl_Friedrich_Lessing,wikiPageWikiLink,Adeline_Jaeger
Karl_Friedrich_Lessing,wikiPageWikiLink,Friedrich_von_Weech
Karl_Friedrich_Lessing,wikiPageWikiLink,Syców
Karl_Friedrich_Lessing,wikiPageWikiLink,House_of_Hatzfeld
Karl_Friedrich_Lessing,wikiPageWikiLink,Hermann_Plüddemann
Karl_Friedrich_Lessing,wikiPageWikiLink,The_Hussite_Sermon
Karl_Friedrich_Lessing,wikiPageWikiLink,Ludwig_Uhland
Karl_Friedrich_Lessing,wikiPageWikiLink,Christian_Friedrich_Lessing
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:Düsseldorf_school_of_painting
Karl_Friedrich_Lessing,wikiPageWikiLink,Johann_Wilhelm_Schirmer
Karl_Friedrich_Lessing,wikiPageWikiLink,Malkasten
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:1808_births
Karl_Friedrich_Lessing,wikiPageWikiLink,A_King_and_Queen_in_Mourning
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:1880_deaths
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:19th-century_German_painters
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:Recipients_of_the_Pour_le_Mérite_(civil_class)
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:German_male_painters
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:Artists_from_Wrocław
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:19th-century_painters_of_historical_subjects
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:19th-century_German_male_artists
Karl_Friedrich_Lessing,wikiPageWikiLink,Category:Prussian_Academy_of_Arts_alumni
Karl_Friedrich_Lessing,wikiPageWikiLink,Breslau
Karl_Friedrich_Lessing,wikiPageWikiLink,Düsseldorf_school_of_painting
Karl_Friedrich_Lessing,wikiPageWikiLink,Frankfurt_am_Main
Karl_Friedrich_Lessing,wikiPageWikiLink,Städelsches_Kunstinstitut
Karl_Friedrich_Lessing,wikiPageWikiLink,Trachenberg
Karl_Friedrich_Lessing,wikiPageWikiLink,Düsseldorfer_Malerschule
Karl_Friedrich_Lessing,wikiPageWikiLink,Landscape_painter
Karl_Friedrich_Lessing,wikiPageWikiLink,Friedrich_Wilhelm_IV
Karl_Friedrich_Lessing,wikiPageWikiLink,Friedrich_Wilhelm_von_Schadow
Karl_Friedrich_Lessing,wikiPageWikiLink,Heinrich_Dähling
Karl_Friedrich_Lessing,wikiPageWikiLink,File:Carl_Friedrich_Lessing.jpg
Karl_Friedrich_Lessing,wikiPageWikiLink,File:Die_Gartenlaube_(1878)_b_117.jpg
Karl_Friedrich_Lessing,wikiPageWikiLink,File:Karl_Friedrich_Lessing_by_Overbeck.jpg
Karl_Friedrich_Lessing,wikiPageWikiLink,Free_State_country
Karl_Friedrich_Lessing,wikiPageExternalLink,2up
Karl_Friedrich_Lessing,wikiPageExternalLink,165222
Karl_Friedrich_Lessing,description,német festő
Karl_Friedrich_Lessing,description,pictor german
Karl_Friedrich_Lessing,description,pittore tedesco
Karl_Friedrich_Lessing,description,رسام ألماني
Karl_Friedrich_Lessing,description,немачки сликар
Karl_Friedrich_Lessing,description,tysk målare
Karl_Friedrich_Lessing,description,هنرمند و نقاش آلمانی
Karl_Friedrich_Lessing,description,Duits kunstenaar (1808-1880)
Karl_Friedrich_Lessing,description,peintre allemand d'histoire et de paysage
Karl_Friedrich_Lessing,description,pintor alemán (1808-1880)
Karl_Friedrich_Lessing,description,romantischer Maler
Karl_Friedrich_Lessing,description,German historical and landscape painter (1808-1880)
Karl_Friedrich_Lessing,name,Karl Friedrich Lessing
Karl_Friedrich_Lessing,depiction,Hussitenpredigt.jpg
Karl_Friedrich_Lessing,depiction,Last_Crusader.jpg
Karl_Friedrich_Lessing,depiction,1839_Lessing_Waldkapelle_anagoria.jpg
Karl_Friedrich_Lessing,depiction,Carl_Friedrich_Lessing_Romantische_Landschaft_mit_Klosteranlage.jpg
Karl_Friedrich_Lessing,depiction,Die_Gartenlaube_(1878)_b_117.jpg
Karl_Friedrich_Lessing,depiction,"Karl_Friedrich_Lessing,_German_-_The_Robber_and_His_Child_-_Google_Art_Project.jpg"
Karl_Friedrich_Lessing,depiction,Karl_Friedrich_Lessing_by_Overbeck.jpg
Karl_Friedrich_Lessing,depiction,Carl_Friedrich_Lessing.jpg
Karl_Friedrich_Lessing,birthName,Karl Friedrich Lessing
Karl_Friedrich_Lessing,thumbnail,Karl_Friedrich_Lessing_by_Overbeck.jpg?width=300
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Cite_ADB
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Authority_control
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Circa
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:DNB-Portal
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Death_date_and_age
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:ISBN
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Ill
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Infobox_artist
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:More_citations_needed
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:NDB
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:NIE
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Reflist
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Short_description
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Commons_category
Karl_Friedrich_Lessing,wikiPageUsesTemplate,Template:Düsseldorf_school_of_painting
Karl_Friedrich_Lessing,birthDate,1808-02-15
Karl_Friedrich_Lessing,deathDate,1880-01-04
Karl_Friedrich_Lessing,relatives,Christian_Friedrich_Lessing
Karl_Friedrich_Lessing,relatives,
Karl_Friedrich_Lessing,nationality,German
Karl_Friedrich_Lessing,birthName,Karl Friedrich Lessing
Karl_Friedrich_Lessing,wasDerivedFrom,Karl_Friedrich_Lessing?oldid=1302516480&ns=0
Karl_Friedrich_Lessing,caption,Karl Friedrich Lessing in a photograph by the firm G. & A. Overbeck
Karl_Friedrich_Lessing,hypernym,Painter
Karl_Friedrich_Lessing,isPrimaryTopicOf,Karl_Friedrich_Lessing
Karl_Friedrich_Lessing,sameAs,37709786
