subject,predicate,object
Barbara_Longhi,type,owl#Thing
Barbara_Longhi,type,Person
Barbara_Longhi,type,Person
Barbara_Longhi,type,Person
Barbara_Longhi,type,DUL.owl#NaturalPerson
Barbara_Longhi,type,Q19088
Barbara_Longhi,type,Q215627
Barbara_Longhi,type,Q483501
Barbara_Longhi,type,Q5
Barbara_Longhi,type,Q729
Barbara_Longhi,type,Animal
Barbara_Longhi,type,Animal
Barbara_Longhi,type,Artist
Barbara_Longhi,type,Artist
Barbara_Longhi,type,Artist
Barbara_Longhi,type,Eukaryote
Barbara_Longhi,type,Eukaryote
Barbara_Longhi,type,Species
Barbara_Longhi,type,Species
Barbara_Longhi,type,Person
Barbara_Longhi,sameAs,m.0gx0hdt
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,35346122
Barbara_Longhi,sameAs,122748808
Barbara_Longhi,sameAs,Q31146
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Bárbara_Longhi
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,"Лонги,_Барбара"
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Μπάρμπαρα_Λόνγκι
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,باربارا_لونجى
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Բարբարա_Լոնգի
Barbara_Longhi,sameAs,Барбара_Лонги
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,Barbara_Longhi
Barbara_Longhi,sameAs,2tbBu
Barbara_Longhi,name,Barbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Μπάρμπαρα Λόνγκι
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Bárbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,label,"Лонги, Барбара"
Barbara_Longhi,label,Barbara Longhi
Barbara_Longhi,deathPlace,Papal_States
Barbara_Longhi,deathPlace,Ravenna
Barbara_Longhi,deathPlace,"Ravenna, Papal States"
Barbara_Longhi,deathDate,1638-12-23
Barbara_Longhi,birthPlace,Papal_States
Barbara_Longhi,birthPlace,Ravenna
Barbara_Longhi,birthPlace,Papal_States
Barbara_Longhi,birthPlace,Ravenna
Barbara_Longhi,birthDate,1552-09-21
Barbara_Longhi,subject,Category:1638_deaths
Barbara_Longhi,subject,Category:1552_births
Barbara_Longhi,subject,Category:People_from_Ravenna
Barbara_Longhi,subject,Category:Italian_women_painters
Barbara_Longhi,subject,Category:16th-century_Italian_painters
Barbara_Longhi,subject,Category:17th-century_Italian_painters
Barbara_Longhi,subject,Category:Female_Catholic_artists
Barbara_Longhi,subject,Category:Catholic_painters
Barbara_Longhi,subject,Category:16th-century_Italian_women_artists
Barbara_Longhi,subject,Category:17th-century_Italian_women_artists
Barbara_Longhi,wikiPageWikiLink,Pinacoteca_Nazionale_di_Bologna
Barbara_Longhi,wikiPageWikiLink,Italy
Barbara_Longhi,wikiPageWikiLink,Antonio_da_Correggio
Barbara_Longhi,wikiPageWikiLink,Mannerism
Barbara_Longhi,wikiPageWikiLink,Painting
Barbara_Longhi,wikiPageWikiLink,Parmigianino
Barbara_Longhi,wikiPageWikiLink,Raphael
Barbara_Longhi,wikiPageWikiLink,Ravenna
Barbara_Longhi,wikiPageWikiLink,Giorgio_Vasari
Barbara_Longhi,wikiPageWikiLink,"Lives_of_the_Most_Excellent_Painters,_Sculptors,_and_Architects"
Barbara_Longhi,wikiPageWikiLink,Bassano_del_Grappa
Barbara_Longhi,wikiPageWikiLink,Madonna_(art)
Barbara_Longhi,wikiPageWikiLink,Pinacoteca_di_Brera
Barbara_Longhi,wikiPageWikiLink,Saint_Barbara
Barbara_Longhi,wikiPageWikiLink,Catherine_of_Alexandria
Barbara_Longhi,wikiPageWikiLink,Germaine_Greer
Barbara_Longhi,wikiPageWikiLink,Lavinia_Fontana
Barbara_Longhi,wikiPageWikiLink,Sofonisba_Anguissola
Barbara_Longhi,wikiPageWikiLink,Marcantonio_Raimondi
Barbara_Longhi,wikiPageWikiLink,Elisabetta_Sirani
Barbara_Longhi,wikiPageWikiLink,Luca_Longhi
Barbara_Longhi,wikiPageWikiLink,Counter-Reformation
Barbara_Longhi,wikiPageWikiLink,Walters_Art_Museum
Barbara_Longhi,wikiPageWikiLink,Basilica_of_Sant'Apollinare_in_Classe
Barbara_Longhi,wikiPageWikiLink,Indianapolis_Museum_of_Art
Barbara_Longhi,wikiPageWikiLink,Artemisia_Gentileschi
Barbara_Longhi,wikiPageWikiLink,National_Museum_of_Art_of_Romania
Barbara_Longhi,wikiPageWikiLink,Vanity
Barbara_Longhi,wikiPageWikiLink,Altarpiece
