subject,predicate,object
Richard_Caton_Woodville,type,owl#Thing
Richard_Caton_Woodville,type,Person
Richard_Caton_Woodville,type,Person
Richard_Caton_Woodville,type,Person
Richard_Caton_Woodville,type,DUL.owl#NaturalPerson
Richard_Caton_Woodville,type,Q19088
Richard_Caton_Woodville,type,Q215627
Richard_Caton_Woodville,type,Q483501
Richard_Caton_Woodville,type,Q5
Richard_Caton_Woodville,type,Q729
Richard_Caton_Woodville,type,Animal
Richard_Caton_Woodville,type,Animal
Richard_Caton_Woodville,type,Artist
Richard_Caton_Woodville,type,Artist
Richard_Caton_Woodville,type,Artist
Richard_Caton_Woodville,type,Eukaryote
Richard_Caton_Woodville,type,Eukaryote
Richard_Caton_Woodville,type,Species
Richard_Caton_Woodville,type,Species
Richard_Caton_Woodville,type,Person
Richard_Caton_Woodville,sameAs,124583334
Richard_Caton_Woodville,sameAs,m.0gy01p1
Richard_Caton_Woodville,sameAs,2741686
Richard_Caton_Woodville,sameAs,Richard_Caton_Woodville
Richard_Caton_Woodville,sameAs,Q1390942
Richard_Caton_Woodville,sameAs,Richard_Caton_Woodville
Richard_Caton_Woodville,sameAs,Richard_Caton_Woodville
Richard_Caton_Woodville,sameAs,リチャード・ケートン・ウッドヴィル
Richard_Caton_Woodville,sameAs,"Вудвиль,_Ричард_Кейтон_(старший)"
Richard_Caton_Woodville,sameAs,p071490876
Richard_Caton_Woodville,sameAs,Q3Nx
Richard_Caton_Woodville,name,Richard Caton Woodville
Richard_Caton_Woodville,label,Richard Caton Woodville
Richard_Caton_Woodville,label,Richard Caton Woodville
Richard_Caton_Woodville,label,Richard Caton Woodville
Richard_Caton_Woodville,label,リチャード・ケートン・ウッドヴィル
Richard_Caton_Woodville,label,"Вудвиль, Ричард Кейтон (старший)"
Richard_Caton_Woodville,deathPlace,London
Richard_Caton_Woodville,deathPlace,United_Kingdom_of_Great_Britain_and_Ireland
Richard_Caton_Woodville,deathPlace,London
Richard_Caton_Woodville,deathPlace,United_Kingdom_of_Great_Britain_and_Ireland
Richard_Caton_Woodville,deathDate,1855-08-13
Richard_Caton_Woodville,birthPlace,Maryland
Richard_Caton_Woodville,birthPlace,Baltimore
Richard_Caton_Woodville,birthPlace,"Baltimore, Maryland, U.S."
Richard_Caton_Woodville,birthDate,1825-04-30
Richard_Caton_Woodville,subject,Category:American_expatriates_in_Germany
Richard_Caton_Woodville,subject,Category:American_genre_painters
Richard_Caton_Woodville,subject,Category:1855_deaths
Richard_Caton_Woodville,subject,Category:Painters_from_Maryland
Richard_Caton_Woodville,subject,Category:1825_births
Richard_Caton_Woodville,subject,Category:Kunstakademie_Düsseldorf_alumni
Richard_Caton_Woodville,subject,Category:Drug-related_deaths_in_England
Richard_Caton_Woodville,subject,Category:American_male_painters
Richard_Caton_Woodville,subject,Category:Artists_from_Baltimore
Richard_Caton_Woodville,subject,Category:19th-century_American_male_artists
Richard_Caton_Woodville,subject,Category:19th-century_American_painters
Richard_Caton_Woodville,wikiPageWikiLink,Düsseldorf
Richard_Caton_Woodville,wikiPageWikiLink,London
Richard_Caton_Woodville,wikiPageWikiLink,Maryland
Richard_Caton_Woodville,wikiPageWikiLink,United_States
Richard_Caton_Woodville,wikiPageWikiLink,Detroit_Institute_of_Arts
Richard_Caton_Woodville,wikiPageWikiLink,American_Art-Union
Richard_Caton_Woodville,wikiPageWikiLink,Baltimore
Richard_Caton_Woodville,wikiPageWikiLink,United_Kingdom_of_Great_Britain_and_Ireland
Richard_Caton_Woodville,wikiPageWikiLink,Kunstakademie_Düsseldorf
Richard_Caton_Woodville,wikiPageWikiLink,Morphine
Richard_Caton_Woodville,wikiPageWikiLink,Karl_Ferdinand_Sohn
Richard_Caton_Woodville,wikiPageWikiLink,Emanuel_Leutze
Richard_Caton_Woodville,wikiPageWikiLink,Walters_Art_Museum
Richard_Caton_Woodville,wikiPageWikiLink,Crystal_Bridges_Museum_of_American_Art
Richard_Caton_Woodville,wikiPageWikiLink,Genre_painting
