subject,predicate,object
Gabriele_Münter,type,owl#Thing
Gabriele_Münter,type,Person
Gabriele_Münter,type,Person
Gabriele_Münter,type,Person
Gabriele_Münter,type,DUL.owl#NaturalPerson
Gabriele_Münter,type,Q19088
Gabriele_Münter,type,Q215627
Gabriele_Münter,type,Q483501
Gabriele_Münter,type,Q5
Gabriele_Münter,type,Q729
Gabriele_Münter,type,Animal
Gabriele_Münter,type,Animal
Gabriele_Münter,type,Artist
Gabriele_Münter,type,Artist
Gabriele_Münter,type,Artist
Gabriele_Münter,type,Eukaryote
Gabriele_Münter,type,Eukaryote
Gabriele_Münter,type,Species
Gabriele_Münter,type,Species
Gabriele_Münter,type,Person
Gabriele_Münter,sameAs,m.05nvp0
Gabriele_Münter,sameAs,118585525
Gabriele_Münter,sameAs,51864611
Gabriele_Münter,sameAs,Q463978
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,גבריאלה_מינטר
Gabriele_Münter,sameAs,ガブリエレ・ミュンター
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,"Мюнтер,_Габриеле"
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Габрыэле_Мюнтэр
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,126559023
Gabriele_Münter,sameAs,160441870
Gabriele_Münter,sameAs,186030479
Gabriele_Münter,sameAs,p070823669
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,جابرييل_مونتر
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,گابریله_مونتر
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Գաբրիելա_Մյունտեր
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Gabriele_Münter
Gabriele_Münter,sameAs,Габріель_Мюнтер
Gabriele_Münter,sameAs,4J6Mp
Gabriele_Münter,name,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,ガブリエレ・ミュンター
Gabriele_Münter,label,Gabriele Münter
Gabriele_Münter,label,Gabriele Münter
