subject,predicate,object
Richard_Dadd,type,owl#Thing
Richard_Dadd,type,Person
Richard_Dadd,type,Person
Richard_Dadd,type,Person
Richard_Dadd,type,Person
Richard_Dadd,type,DUL.owl#NaturalPerson
Richard_Dadd,type,Q19088
Richard_Dadd,type,Q215627
Richard_Dadd,type,Q5
Richard_Dadd,type,Q729
Richard_Dadd,type,Animal
Richard_Dadd,type,Animal
Richard_Dadd,type,Eukaryote
Richard_Dadd,type,Eukaryote
Richard_Dadd,type,Species
Richard_Dadd,type,Species
Richard_Dadd,type,Person
Richard_Dadd,sameAs,122968883
Richard_Dadd,sameAs,m.0h9sm
Richard_Dadd,sameAs,35351853
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Q449519
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,ריצ'רד_דאד
Richard_Dadd,sameAs,リチャード・ダッド
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,"Дадд,_Ричард"
Richard_Dadd,sameAs,5275158070787208780008
Richard_Dadd,sameAs,p147627079
Richard_Dadd,sameAs,ريتشارد_داد
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Ռիչարդ_Դադ
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,Richard_Dadd
Richard_Dadd,sameAs,4ANxw
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,リチャード・ダッド
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,Richard Dadd
Richard_Dadd,label,"Дадд, Ричард"
Richard_Dadd,deathPlace,Berkshire
Richard_Dadd,deathPlace,Broadmoor_Hospital
Richard_Dadd,deathPlace,"Broadmoor Hospital, Berkshire, England"
Richard_Dadd,deathDate,1886-01-07
Richard_Dadd,birthPlace,"Chatham,_Kent"
Richard_Dadd,birthPlace,"Chatham, Kent, England"
Richard_Dadd,birthDate,1817-08-01
Richard_Dadd,subject,Category:1817_births
Richard_Dadd,subject,Category:English_illustrators
Richard_Dadd,subject,Category:1886_deaths
Richard_Dadd,subject,Category:People_with_schizophrenia
Richard_Dadd,subject,Category:English_murderers
Richard_Dadd,subject,Category:Deaths_from_lung_disease
Richard_Dadd,subject,Category:19th-century_English_painters
Richard_Dadd,subject,Category:History_of_mental_health_in_the_United_Kingdom
Richard_Dadd,subject,Category:English_male_painters
Richard_Dadd,subject,Category:19th-century_English_male_artists
Richard_Dadd,subject,Category:Patricides
Richard_Dadd,subject,Category:Deaths_in_mental_institutions
Richard_Dadd,subject,Category:People_detained_at_Broadmoor_Hospital
Richard_Dadd,subject,Category:British_fantasy_artists
Richard_Dadd,subject,Category:English_Orientalist_painters
Richard_Dadd,subject,Category:People_acquitted_by_reason_of_insanity
Richard_Dadd,subject,"Category:People_from_Chatham,_Kent"
Richard_Dadd,wikiPageWikiLink,Fairies
Richard_Dadd,wikiPageWikiLink,William_Powell_Frith
Richard_Dadd,wikiPageWikiLink,Category:1817_births
Richard_Dadd,wikiPageWikiLink,Greece
Richard_Dadd,wikiPageWikiLink,Jerusalem
Richard_Dadd,wikiPageWikiLink,Jordan
Richard_Dadd,wikiPageWikiLink,Antiques_Roadshow
Richard_Dadd,wikiPageWikiLink,List_of_Orientalist_artists
Richard_Dadd,wikiPageWikiLink,Alexander_Morison
Richard_Dadd,wikiPageWikiLink,British_Museum
Richard_Dadd,wikiPageWikiLink,Devil
Richard_Dadd,wikiPageWikiLink,Egypt
Richard_Dadd,wikiPageWikiLink,Freddie_Mercury
Richard_Dadd,wikiPageWikiLink,Neil_Gaiman
Richard_Dadd,wikiPageWikiLink,Nile
Richard_Dadd,wikiPageWikiLink,Royal_Academy_of_Arts
Richard_Dadd,wikiPageWikiLink,United_Kingdom_of_Great_Britain_and_Ireland
Richard_Dadd,wikiPageWikiLink,"Chatham,_Kent"
Richard_Dadd,wikiPageWikiLink,Orientalism
Richard_Dadd,wikiPageWikiLink,Dead_Sea
